nit,fecha_corte,Patrimonio_Total,Activo_Total,Pasivo_Total,Tamano_Empresa,Razon_Endeudamiento,Insolvencia_Tecnica,Ano_Corte,Fuente,Pais_Matriz
860451753,2018-12-31,1911239.0,,,,,No,2018,SIREM - Supersociedades,COL
860451753,2020-12-31,,,2183519.0,,,No,2020,SIREM - Supersociedades,COL
860451763,2016-12-31,7286196.0,,,,,No,2016,SIREM - Supersociedades,COL
860451817,2021-12-31,3473785.0,,1573931.0,,,No,2021,SIREM - Supersociedades,COL
860500012,2021-12-31,3533936.0,4270582.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
860500279,2020-12-31,3316936.0,,,,,No,2020,SIREM - Supersociedades,COL
860500469,2020-12-31,2228796.0,,,,,No,2020,SIREM - Supersociedades,COL
860500475,2016-12-31,1365512.0,,,,,No,2016,SIREM - Supersociedades,COL
860500507,2016-12-31,,,7806498.0,,,No,2016,SIREM - Supersociedades,COL
860500507,2018-12-31,8757320.0,,6921450.0,,,No,2018,SIREM - Supersociedades,COL
860500630,2018-12-31,,,19136568.0,,,No,2018,SIREM - Supersociedades,COL
860500634,2019-12-31,29733298.0,,,,,No,2019,SIREM - Supersociedades,COL
860500648,2016-12-31,10821805.0,10912763.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860500795,2016-12-31,,6241272.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860500909,2016-12-31,,26638110.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860501029,2016-12-31,,,2260317.0,,,No,2016,SIREM - Supersociedades,COL
860501145,2020-12-31,,69679779.0,,Grande,,No,2020,SIREM - Supersociedades,COL
860501303,2018-12-31,,,1633253.0,,,No,2018,SIREM - Supersociedades,COL
860501303,2021-12-31,,3375959.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
860501382,2016-12-31,,,3562247.0,,,No,2016,SIREM - Supersociedades,COL
860501398,2018-12-31,,29976101.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
860501437,2016-12-31,,2825285.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860501469,2020-12-31,,,2027337.0,,,No,2020,SIREM - Supersociedades,COL
860501575,2019-12-31,3177475.0,,,,,No,2019,SIREM - Supersociedades,COL
860501593,2018-12-31,,,726280.0,,,No,2018,SIREM - Supersociedades,COL
860501651,2016-12-31,12660822.0,,,,,No,2016,SIREM - Supersociedades,COL
860501651,2019-12-31,,,1211568.0,,,No,2019,SIREM - Supersociedades,COL
860501682,2018-12-31,,,58799463.0,,,No,2018,SIREM - Supersociedades,COL
860501682,2019-12-31,,83225068.0,,Grande,,No,2019,SIREM - Supersociedades,COL
860501687,2020-12-31,,,4016632.0,,,No,2020,SIREM - Supersociedades,COL
860501707,2020-12-31,3809535.0,7517687.0,3698243.0,Mediana,0.49193894345428324,No,2020,SIREM - Supersociedades,COL
860501746,2016-12-31,,18963380.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860501809,2019-12-31,,30385919.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
860501809,2020-12-31,,30711480.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
860501848,2016-12-31,3133772.0,,,,,No,2016,SIREM - Supersociedades,COL
860501848,2021-12-31,,8885983.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
860501866,2016-12-31,1206202.0,,,,,No,2016,SIREM - Supersociedades,COL
860501968,2018-12-31,,22775024.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
860502105,2016-12-31,7780232.0,,,,,No,2016,SIREM - Supersociedades,COL
860502105,2018-12-31,,121184492.0,,Grande,,No,2018,SIREM - Supersociedades,COL
860502105,2021-12-31,-4301076.0,217813589.0,,Grande,,Sí,2021,SIREM - Supersociedades,COL
860502327,2020-12-31,,,7087449.0,,,No,2020,SIREM - Supersociedades,COL
860502417,2016-12-31,,,1886837.0,,,No,2016,SIREM - Supersociedades,COL
860502422,2018-12-31,12884028.0,,5975921.0,,,No,2018,SIREM - Supersociedades,COL
860502509,2016-12-31,,,170469288.0,,,No,2016,SIREM - Supersociedades,COL
860502528,2016-12-31,,,2306755.0,,,No,2016,SIREM - Supersociedades,COL
860502682,2018-12-31,,20656240.0,4259533.0,Mediana,0.20621047199296677,No,2018,SIREM - Supersociedades,COL
860502682,2021-12-31,,,1371306.0,,,No,2021,SIREM - Supersociedades,COL
860502702,2016-12-31,,,659502.0,,,No,2016,SIREM - Supersociedades,COL
860502854,2021-12-31,,,2392690.0,,,No,2021,SIREM - Supersociedades,COL
860502994,2018-12-31,14177760.0,,,,,No,2018,SIREM - Supersociedades,COL
860502994,2019-12-31,14177760.0,,,,,No,2019,SIREM - Supersociedades,COL
860503015,2016-12-31,,17937156.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860503015,2018-12-31,623164.0,,,,,No,2018,SIREM - Supersociedades,COL
860503015,2019-12-31,658466.0,11528436.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
860503137,2016-12-31,3995371.0,,1931086.0,,,No,2016,SIREM - Supersociedades,COL
860503143,2016-12-31,,,960743.0,,,No,2016,SIREM - Supersociedades,COL
860503143,2018-12-31,5690795.0,,,,,No,2018,SIREM - Supersociedades,COL
860503143,2021-12-31,,,4704206.0,,,No,2021,SIREM - Supersociedades,COL
860503184,2018-12-31,,7614350.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
860503184,2019-12-31,,,3597736.0,,,No,2019,SIREM - Supersociedades,COL
860503324,2018-12-31,,991228.0,,Pequeña,,No,2018,SIREM - Supersociedades,COL
860503326,2016-12-31,11597198.0,,4695368.0,,,No,2016,SIREM - Supersociedades,COL
860503363,2016-12-31,,,3106306.0,,,No,2016,SIREM - Supersociedades,COL
860503459,2021-12-31,,5397276.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
860503545,2016-12-31,1597001.0,,566355.0,,,No,2016,SIREM - Supersociedades,COL
860503560,2016-12-31,8177827.0,,,,,No,2016,SIREM - Supersociedades,COL
860504008,2016-12-31,,3732153.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860504008,2019-12-31,5697981.0,,,,,No,2019,SIREM - Supersociedades,COL
860504008,2021-12-31,5604669.0,,12644109.0,,,No,2021,SIREM - Supersociedades,COL
860504082,2018-12-31,,11022895.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
860504082,2021-12-31,,16960782.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
860504157,2016-12-31,,,49800.0,,,No,2016,SIREM - Supersociedades,COL
860504161,2016-12-31,,11029983.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860504258,2019-12-31,,,1296815.0,,,No,2019,SIREM - Supersociedades,COL
860504357,2016-12-31,,4338695.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860504357,2018-12-31,,8504683.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
860504357,2020-12-31,,,5331928.0,,,No,2020,SIREM - Supersociedades,COL
860504372,2018-12-31,6062729.0,,,,,No,2018,SIREM - Supersociedades,COL
860504410,2020-12-31,,,1705972.0,,,No,2020,SIREM - Supersociedades,COL
860504414,2018-12-31,20425415.0,,,,,No,2018,SIREM - Supersociedades,COL
860504414,2020-12-31,19904019.0,,,,,No,2020,SIREM - Supersociedades,COL
860504435,2016-12-31,2588041.0,,,,,No,2016,SIREM - Supersociedades,COL
860504435,2018-12-31,,6462117.0,,Pequeña,,No,2018,SIREM - Supersociedades,COL
860504860,2018-12-31,,,8501196.0,,,No,2018,SIREM - Supersociedades,COL
860504860,2019-12-31,,16873048.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
860504860,2020-12-31,9460256.0,,,,,No,2020,SIREM - Supersociedades,COL
860504861,2016-12-31,,6788214.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860504871,2016-12-31,,2575984.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860504946,2021-12-31,13752955.0,,,,,No,2021,SIREM - Supersociedades,COL
860505170,2018-12-31,4532268.0,23137896.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
860505201,2016-12-31,8501445.0,,,,,No,2016,SIREM - Supersociedades,COL
860505201,2018-12-31,9416904.0,,9273124.0,,,No,2018,SIREM - Supersociedades,COL
860505201,2021-12-31,7005986.0,,,,,No,2021,SIREM - Supersociedades,COL
860505263,2019-12-31,,9484693.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
860505407,2018-12-31,,,1538325.0,,,No,2018,SIREM - Supersociedades,COL
860505877,2016-12-31,,8194930.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860505983,2019-12-31,,194269605.0,,Grande,,No,2019,SIREM - Supersociedades,COL
860506063,2020-12-31,14092527.0,,,,,No,2020,SIREM - Supersociedades,COL
860506327,2016-12-31,,,7152647.0,,,No,2016,SIREM - Supersociedades,COL
860506327,2021-12-31,,33490894.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
860506419,2016-12-31,6757495.0,,,,,No,2016,SIREM - Supersociedades,COL
860506611,2020-12-31,5172843.0,,,,,No,2020,SIREM - Supersociedades,COL
860506611,2021-12-31,,,5459932.0,,,No,2021,SIREM - Supersociedades,COL
860506688,2016-12-31,109538598.0,,,,,No,2016,SIREM - Supersociedades,COL
860506688,2018-12-31,,,386268356.0,,,No,2018,SIREM - Supersociedades,COL
860506714,2018-12-31,14551189.0,,,,,No,2018,SIREM - Supersociedades,COL
860506715,2016-12-31,,4417653.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860506831,2016-12-31,,,15347380.0,,,No,2016,SIREM - Supersociedades,COL
860506831,2018-12-31,17783606.0,,,,,No,2018,SIREM - Supersociedades,COL
860506831,2021-12-31,,,30118911.0,,,No,2021,SIREM - Supersociedades,COL
860506838,2016-12-31,,18244252.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860506838,2019-12-31,,25952943.0,17704361.0,Mediana,0.6821716134466907,No,2019,SIREM - Supersociedades,COL
860506838,2021-12-31,,26460860.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
860507248,2016-12-31,19394347.0,,,,,No,2016,SIREM - Supersociedades,COL
860507441,2016-12-31,9464285.0,,,,,No,2016,SIREM - Supersociedades,COL
860507441,2018-12-31,9914262.0,,,,,No,2018,SIREM - Supersociedades,COL
860507441,2019-12-31,,12359190.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
860507441,2020-12-31,,,2705361.0,,,No,2020,SIREM - Supersociedades,COL
860507441,2021-12-31,10288727.0,,,,,No,2021,SIREM - Supersociedades,COL
860507444,2021-12-31,,,2416758.0,,,No,2021,SIREM - Supersociedades,COL
860507541,2021-12-31,2708472.0,,,,,No,2021,SIREM - Supersociedades,COL
860507669,2019-12-31,,8763740.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
860507669,2021-12-31,5070413.0,,,,,No,2021,SIREM - Supersociedades,COL
860507710,2018-12-31,26108452.0,,,,,No,2018,SIREM - Supersociedades,COL
860507710,2019-12-31,,88503794.0,,Grande,,No,2019,SIREM - Supersociedades,COL
860507710,2021-12-31,22953091.0,,,,,No,2021,SIREM - Supersociedades,COL
860507870,2016-12-31,37075.0,719156.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860507991,2019-12-31,-34696813.0,,,,,Sí,2019,SIREM - Supersociedades,COL
860507994,2016-12-31,1780387.0,,,,,No,2016,SIREM - Supersociedades,COL
860508002,2020-12-31,2867748.0,,,,,No,2020,SIREM - Supersociedades,COL
860508043,2019-12-31,13292451.0,,,,,No,2019,SIREM - Supersociedades,COL
860508094,2020-12-31,,,1127618.0,,,No,2020,SIREM - Supersociedades,COL
860508098,2016-12-31,931202.0,,,,,No,2016,SIREM - Supersociedades,COL
860508358,2018-12-31,1722168.0,,,,,No,2018,SIREM - Supersociedades,COL
860508382,2020-12-31,10579084.0,,,,,No,2020,SIREM - Supersociedades,COL
860508546,2019-12-31,3734041.0,,,,,No,2019,SIREM - Supersociedades,COL
860508679,2020-12-31,41592534.0,,,,,No,2020,SIREM - Supersociedades,COL
860508791,2016-12-31,,43968166.0,,Grande,,No,2016,SIREM - Supersociedades,COL
860508791,2018-12-31,,51257559.0,,Grande,,No,2018,SIREM - Supersociedades,COL
860508824,2021-12-31,11892834.0,,,,,No,2021,SIREM - Supersociedades,COL
860508835,2016-12-31,,,2050273.0,,,No,2016,SIREM - Supersociedades,COL
860508856,2016-12-31,,104798324.0,,Grande,,No,2016,SIREM - Supersociedades,COL
860508856,2019-12-31,,,820798.0,,,No,2019,SIREM - Supersociedades,COL
860509015,2016-12-31,,,841275.0,,,No,2016,SIREM - Supersociedades,COL
860509222,2016-12-31,4648193.0,,,,,No,2016,SIREM - Supersociedades,COL
860509222,2018-12-31,,6296978.0,,Pequeña,,No,2018,SIREM - Supersociedades,COL
860509225,2020-12-31,,10157516.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
860509245,2019-12-31,5027439.0,,,,,No,2019,SIREM - Supersociedades,COL
860509245,2021-12-31,,,406173.0,,,No,2021,SIREM - Supersociedades,COL
860509357,2016-12-31,,,4964875.0,,,No,2016,SIREM - Supersociedades,COL
860509357,2018-12-31,4303178.0,,,,,No,2018,SIREM - Supersociedades,COL
860509381,2018-12-31,,,761246.0,,,No,2018,SIREM - Supersociedades,COL
860509583,2016-12-31,344290149.0,,,,,No,2016,SIREM - Supersociedades,COL
860509583,2018-12-31,380618772.0,,,,,No,2018,SIREM - Supersociedades,COL
860509583,2020-12-31,,,345406765.0,,,No,2020,SIREM - Supersociedades,COL
860509701,2021-12-31,,,1641278.0,,,No,2021,SIREM - Supersociedades,COL
860509719,2019-12-31,62088194.0,,,,,No,2019,SIREM - Supersociedades,COL
860509804,2019-12-31,,,24125001.0,,,No,2019,SIREM - Supersociedades,COL
860509862,2016-12-31,5806900.0,,,,,No,2016,SIREM - Supersociedades,COL
860509926,2016-12-31,,,2880830.0,,,No,2016,SIREM - Supersociedades,COL
860509926,2018-12-31,,,3461542.0,,,No,2018,SIREM - Supersociedades,COL
860509995,2016-12-31,,12605425.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860509995,2020-12-31,,,1273434.0,,,No,2020,SIREM - Supersociedades,COL
860510083,2020-12-31,,3859423.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
860510098,2020-12-31,4113038.0,,,,,No,2020,SIREM - Supersociedades,COL
860510099,2016-12-31,,16656326.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860510099,2020-12-31,5259624.0,,,,,No,2020,SIREM - Supersociedades,COL
860510142,2020-12-31,,42670795.0,,Grande,,No,2020,SIREM - Supersociedades,COL
860510142,2021-12-31,,,16961186.0,,,No,2021,SIREM - Supersociedades,COL
860510149,2019-12-31,,,2125778.0,,,No,2019,SIREM - Supersociedades,COL
860510208,2021-12-31,1661362.0,,,,,No,2021,SIREM - Supersociedades,COL
860510315,2018-12-31,,,2304068.0,,,No,2018,SIREM - Supersociedades,COL
860510315,2019-12-31,,,2597549.0,,,No,2019,SIREM - Supersociedades,COL
860510403,2019-12-31,,6624499.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
860510403,2021-12-31,,6293088.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
860510406,2016-12-31,,3589823.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860510406,2018-12-31,,4455784.0,,Pequeña,,No,2018,SIREM - Supersociedades,COL
860510406,2020-12-31,,4324693.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
860510431,2016-12-31,,11756179.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860510431,2018-12-31,,12946062.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
860510431,2020-12-31,8148551.0,,,,,No,2020,SIREM - Supersociedades,COL
860510456,2019-12-31,,5392068.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
860510538,2016-12-31,,,15443216.0,,,No,2016,SIREM - Supersociedades,COL
860510648,2016-12-31,,4429107.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860510648,2018-12-31,,,3019474.0,,,No,2018,SIREM - Supersociedades,COL
860510648,2019-12-31,,7377932.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
860510648,2021-12-31,1837653.0,,6123469.0,,,No,2021,SIREM - Supersociedades,COL
860510669,2021-12-31,25012649.0,,,,,No,2021,SIREM - Supersociedades,COL
860510681,2016-12-31,,2387129.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860510723,2019-12-31,455389.0,984604.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
860510743,2016-12-31,9881093.0,,2596770.0,,,No,2016,SIREM - Supersociedades,COL
860510743,2019-12-31,9962635.0,,,,,No,2019,SIREM - Supersociedades,COL
860510841,2016-12-31,,,8401327.0,,,No,2016,SIREM - Supersociedades,COL
860510841,2018-12-31,,,8404791.0,,,No,2018,SIREM - Supersociedades,COL
860510841,2019-12-31,,,8404791.0,,,No,2019,SIREM - Supersociedades,COL
860510863,2016-12-31,,97855110.0,,Grande,,No,2016,SIREM - Supersociedades,COL
860511002,2021-12-31,,4127432.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
860511043,2016-12-31,41905177.0,,,,,No,2016,SIREM - Supersociedades,COL
860511043,2018-12-31,,,14380775.0,,,No,2018,SIREM - Supersociedades,COL
860511043,2020-12-31,60739148.0,,,,,No,2020,SIREM - Supersociedades,COL
860511107,2021-12-31,2284136.0,,,,,No,2021,SIREM - Supersociedades,COL
860511232,2016-12-31,,20725211.0,12791041.0,Mediana,0.6171730169598756,No,2016,SIREM - Supersociedades,COL
860511232,2018-12-31,,22277058.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
860511431,2016-12-31,,20990949.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860511431,2018-12-31,,21005877.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
860511431,2019-12-31,,20195326.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
860511458,2019-12-31,,170686723.0,,Grande,,No,2019,SIREM - Supersociedades,COL
860511496,2018-12-31,,,2584336.0,,,No,2018,SIREM - Supersociedades,COL
860511561,2018-12-31,4104243.0,,,,,No,2018,SIREM - Supersociedades,COL
860511613,2021-12-31,,3963947.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
860511681,2019-12-31,1219137.0,,,,,No,2019,SIREM - Supersociedades,COL
860511894,2016-12-31,1226540.0,,,,,No,2016,SIREM - Supersociedades,COL
860511894,2019-12-31,,,6455656.0,,,No,2019,SIREM - Supersociedades,COL
860511911,2018-12-31,,,9238777.0,,,No,2018,SIREM - Supersociedades,COL
860511917,2018-12-31,,,2464780.0,,,No,2018,SIREM - Supersociedades,COL
860511917,2021-12-31,,6947074.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
860511934,2016-12-31,1111347.0,,,,,No,2016,SIREM - Supersociedades,COL
860511957,2016-12-31,,11196614.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860511957,2020-12-31,,12512983.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
860512095,2016-12-31,,2686715.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860512149,2016-12-31,,2546216.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860512173,2019-12-31,,,2399769.0,,,No,2019,SIREM - Supersociedades,COL
860512173,2020-12-31,10102221.0,,,,,No,2020,SIREM - Supersociedades,COL
860512249,2020-12-31,,,405324306.0,,,No,2020,SIREM - Supersociedades,COL
860512302,2016-12-31,303271.0,1111300.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860512406,2019-12-31,28993.0,,,,,No,2019,SIREM - Supersociedades,COL
860512466,2016-12-31,,31800659.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860512466,2020-12-31,,48685520.0,,Grande,,No,2020,SIREM - Supersociedades,COL
860512475,2016-12-31,,39671058.0,,Grande,,No,2016,SIREM - Supersociedades,COL
860512475,2019-12-31,,,16644870.0,,,No,2019,SIREM - Supersociedades,COL
860512475,2020-12-31,,,14719116.0,,,No,2020,SIREM - Supersociedades,COL
860512475,2022-12-31,,78204442.0,,Grande,,No,2022,SIREM - Supersociedades,COL
860512481,2016-12-31,3600990.0,,5659951.0,,,No,2016,SIREM - Supersociedades,COL
860512560,2018-12-31,,,1604353.0,,,No,2018,SIREM - Supersociedades,COL
860512577,2018-12-31,,,8226265.0,,,No,2018,SIREM - Supersociedades,COL
860512577,2020-12-31,,,6630252.0,,,No,2020,SIREM - Supersociedades,COL
860512596,2016-12-31,,16087868.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
860512596,2019-12-31,,19289567.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
860512722,2021-12-31,6236845.0,,,,,No,2021,SIREM - Supersociedades,COL
860512728,2016-12-31,,,2492986.0,,,No,2016,SIREM - Supersociedades,COL
860512748,2018-12-31,8979515.0,,,,,No,2018,SIREM - Supersociedades,COL
860512841,2016-12-31,,994693.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860512972,2018-12-31,,56971535.0,,Grande,,No,2018,SIREM - Supersociedades,COL
860513038,2020-12-31,,9984645.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
860513038,2021-12-31,,,42971.0,,,No,2021,SIREM - Supersociedades,COL
860513105,2019-12-31,,,1339078.0,,,No,2019,SIREM - Supersociedades,COL
860513290,2019-12-31,94441749.0,,,,,No,2019,SIREM - Supersociedades,COL
860513360,2019-12-31,,45028814.0,,Grande,,No,2019,SIREM - Supersociedades,COL
860513482,2019-12-31,,1408837.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
860513568,2016-12-31,11066363.0,,,,,No,2016,SIREM - Supersociedades,COL
860513658,2020-12-31,,14682995.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
860513708,2021-12-31,19951971.0,20863672.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
860513828,2016-12-31,,,3796578.0,,,No,2016,SIREM - Supersociedades,COL
860513828,2018-12-31,,,3082229.0,,,No,2018,SIREM - Supersociedades,COL
860513828,2020-12-31,,8105993.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
860513828,2021-12-31,4490164.0,,,,,No,2021,SIREM - Supersociedades,COL
860513857,2016-12-31,,105279478.0,,Grande,,No,2016,SIREM - Supersociedades,COL
860513857,2019-12-31,,639176315.0,131237824.0,Grande,0.20532335275908964,No,2019,SIREM - Supersociedades,COL
860513857,2021-12-31,,,240595908.0,,,No,2021,SIREM - Supersociedades,COL
860513897,2019-12-31,117107.0,,,,,No,2019,SIREM - Supersociedades,COL
860513970,2019-12-31,,,168660241.0,,,No,2019,SIREM - Supersociedades,COL
860513970,2020-12-31,,512502443.0,,Grande,,No,2020,SIREM - Supersociedades,COL
860514047,2020-12-31,,,2274503.0,,,No,2020,SIREM - Supersociedades,COL
860514346,2016-12-31,,3410385.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860514377,2016-12-31,,4654550.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
860514568,2018-12-31,,,2178620.0,,,No,2018,SIREM - Supersociedades,COL
860514568,2019-12-31,8391805.0,8318908.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
860514573,2019-12-31,,5284005.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
860514592,2016-12-31,13511133.0,,69337090.0,,,No,2016,SIREM - Supersociedades,COL
860514592,2019-12-31,22803045.0,,,,,No,2019,SIREM - Supersociedades,COL
860514604,2021-12-31,,194405833.0,,Grande,,No,2021,SIREM - Supersociedades,COL
860514664,2016-12-31,,,3596153.0,,,No,2016,SIREM - Supersociedades,COL
860514764,2020-12-31,,6352084.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
860514764,2021-12-31,4686605.0,,,,,No,2021,SIREM - Supersociedades,COL
